Date,Close,High,Low,Open,Volume
2024-12-05,937.2000122070312,937.2000122070312,937.2000122070312,937.2000122070312,0
2024-12-06,930.0,930.0,930.0,930.0,2
2024-12-09,950.2000122070312,950.2000122070312,950.2000122070312,950.2000122070312,0
2024-12-10,945.2999877929688,945.2999877929688,945.2999877929688,945.2999877929688,0
2024-12-11,947.0,947.0,947.0,947.0,0
2024-12-12,936.5999755859375,937.0,936.0999755859375,937.0,8
2024-12-13,921.2999877929688,921.2999877929688,921.2999877929688,921.2999877929688,22
2024-12-16,938.2999877929688,938.2999877929688,938.2999877929688,938.2999877929688,22
2024-12-17,941.5,941.5,941.5,941.5,22
2024-12-18,932.5999755859375,932.5999755859375,932.5999755859375,932.5999755859375,22
2024-12-19,921.5,921.5,921.5,921.5,22
2024-12-20,934.4000244140625,934.4000244140625,932.0,932.0,2
2024-12-23,946.9000244140625,946.9000244140625,946.9000244140625,946.9000244140625,2
2024-12-24,958.5,958.5,958.5,958.5,2
2024-12-26,952.2000122070312,952.2000122070312,952.2000122070312,952.2000122070312,2
2024-12-27,917.5,917.5,917.5,917.5,8998
2024-12-30,902.4000244140625,925.2000122070312,896.5,920.0,4929
2024-12-31,894.0,900.5,893.5,898.0999755859375,39
2025-01-02,908.9000244140625,913.5,894.2000122070312,894.2000122070312,229
2025-01-03,934.5999755859375,934.5999755859375,934.5999755859375,934.5999755859375,0
2025-01-06,929.2999877929688,936.2000122070312,929.2999877929688,930.7000122070312,45
2025-01-07,962.7999877929688,965.5,956.2000122070312,956.2000122070312,6
2025-01-08,969.7999877929688,969.7999877929688,968.0,968.4000244140625,18
2025-01-09,970.2999877929688,970.2999877929688,965.0999755859375,965.0999755859375,28
2025-01-10,982.0999755859375,983.2000122070312,982.0,983.0,15
2025-01-13,962.0999755859375,963.9000244140625,962.0999755859375,963.9000244140625,8
2025-01-14,936.2000122070312,936.2000122070312,936.2000122070312,936.2000122070312,1
2025-01-15,931.2999877929688,938.2999877929688,931.2999877929688,935.5,115
2025-01-16,934.2999877929688,934.2999877929688,934.2999877929688,934.2999877929688,0
2025-01-17,951.0999755859375,951.0999755859375,950.7999877929688,950.7999877929688,19
2025-01-21,957.2000122070312,959.9000244140625,946.5999755859375,947.5,27
2025-01-22,958.2000122070312,959.0999755859375,956.0,956.0,6
2025-01-23,957.0999755859375,957.0999755859375,957.0999755859375,957.0999755859375,0
2025-01-24,957.5999755859375,959.4000244140625,957.5999755859375,958.9000244140625,14
2025-01-27,946.9000244140625,959.4000244140625,946.4000244140625,959.4000244140625,6
2025-01-28,947.0,947.0,947.0,947.0,0
2025-01-29,965.4000244140625,971.7000122070312,965.4000244140625,971.5999755859375,100
2025-01-30,1016.5,1018.0,977.9000244140625,978.4000244140625,119
2025-01-31,1033.199951171875,1033.199951171875,1033.199951171875,1033.199951171875,0
2025-02-03,991.7999877929688,991.7999877929688,991.7999877929688,991.7999877929688,0
2025-02-04,1002.5,1002.5,1002.5,1002.5,0
2025-02-05,1015.5999755859375,1015.5999755859375,1015.5999755859375,1015.5999755859375,0
2025-02-06,1013.7000122070312,1013.7000122070312,1013.7000122070312,1013.7000122070312,51
2025-02-07,1011.0999755859375,1011.0999755859375,1011.0999755859375,1011.0999755859375,1
2025-02-10,1022.5,1022.5,1022.5,1022.5,0
2025-02-11,1026.9000244140625,1026.9000244140625,1026.9000244140625,1026.9000244140625,0
2025-02-12,1038.699951171875,1038.699951171875,1033.199951171875,1033.199951171875,1
2025-02-13,1033.699951171875,1033.699951171875,1033.699951171875,1033.699951171875,1
2025-02-14,1009.7999877929688,1009.7999877929688,1009.7999877929688,1009.7999877929688,1
2025-02-18,996.5999755859375,996.5999755859375,996.5999755859375,996.5999755859375,1
2025-02-19,976.7000122070312,976.7000122070312,976.7000122070312,976.7000122070312,1
2025-02-20,987.7999877929688,987.7999877929688,987.7999877929688,987.7999877929688,1
2025-02-21,978.2999877929688,978.2999877929688,978.2999877929688,978.2999877929688,1
2025-02-24,961.2000122070312,961.2000122070312,961.2000122070312,961.2000122070312,1
2025-02-25,960.5999755859375,960.5999755859375,960.5999755859375,960.5999755859375,22
2025-02-26,967.7999877929688,967.7999877929688,967.7999877929688,967.7999877929688,114
2025-02-27,951.9000244140625,962.7000122070312,951.9000244140625,962.7000122070312,70
2025-02-28,932.2999877929688,932.2999877929688,932.2999877929688,932.2999877929688,4
2025-03-03,966.5999755859375,966.5999755859375,966.5999755859375,966.5999755859375,6
2025-03-04,966.5,966.5,966.5,966.5,12
2025-03-05,969.4000244140625,969.4000244140625,969.4000244140625,969.4000244140625,1
2025-03-06,974.7999877929688,974.7999877929688,974.7999877929688,974.7999877929688,5
2025-03-07,961.5999755859375,976.5,961.5999755859375,976.5,10
2025-03-10,962.0,962.0,962.0,962.0,2
2025-03-11,975.4000244140625,975.4000244140625,975.4000244140625,975.4000244140625,18
2025-03-12,992.2000122070312,992.2000122070312,992.2000122070312,992.2000122070312,0
2025-03-13,1002.5,1002.5,1002.5,1002.5,0
2025-03-14,1010.0,1010.0,1010.0,1010.0,6
2025-03-17,1023.5,1023.5,1023.5,1023.5,0
2025-03-18,1020.5,1020.5,1020.5,1020.5,400
2025-03-19,1006.2999877929688,1006.2999877929688,1006.2999877929688,1006.2999877929688,106
2025-03-20,989.5,989.5,989.5,989.5,0
2025-03-21,976.2000122070312,976.2000122070312,976.2000122070312,976.2000122070312,0
2025-03-24,962.5999755859375,962.5999755859375,962.5999755859375,962.5999755859375,0
2025-03-25,973.0999755859375,973.0999755859375,973.0999755859375,973.0999755859375,0
2025-03-26,967.9000244140625,967.9000244140625,967.9000244140625,967.9000244140625,0
2025-03-27,983.2000122070312,983.2000122070312,983.2000122070312,983.2000122070312,12138
2025-03-28,977.7000122070312,994.2999877929688,969.7000122070312,989.5,4407
2025-03-31,1009.7000122070312,1011.2000122070312,984.7999877929688,984.7999877929688,242
2025-04-01,987.0999755859375,1005.5999755859375,986.0999755859375,1005.5999755859375,93
2025-04-02,977.9000244140625,992.4000244140625,977.9000244140625,988.7999877929688,76
2025-04-03,942.5,975.5999755859375,936.0,975.2999877929688,313
2025-04-04,902.0,936.2999877929688,899.9000244140625,936.2999877929688,450
2025-04-07,894.0,909.7000122070312,884.5,888.0,490
2025-04-08,899.5999755859375,906.7999877929688,899.5999755859375,906.7000122070312,121
2025-04-09,908.5999755859375,908.5999755859375,903.7000122070312,903.7000122070312,110
2025-04-10,922.4000244140625,927.2999877929688,922.4000244140625,926.9000244140625,390
2025-04-11,934.2999877929688,937.0,928.7000122070312,928.7000122070312,37
2025-04-14,948.5999755859375,950.7999877929688,948.5999755859375,950.7999877929688,126
2025-04-15,960.2000122070312,960.7000122070312,960.2000122070312,960.7000122070312,1
2025-04-16,969.7000122070312,969.7000122070312,957.7000122070312,957.7000122070312,1
2025-04-17,967.2999877929688,967.2999877929688,967.2999877929688,967.2999877929688,0
2025-04-21,957.7999877929688,957.7999877929688,957.7999877929688,957.7999877929688,0
2025-04-22,953.4000244140625,955.0,953.4000244140625,955.0,1
2025-04-23,970.7000122070312,970.7000122070312,970.7000122070312,970.7000122070312,0
2025-04-24,971.5999755859375,971.5999755859375,971.5999755859375,971.5999755859375,0
2025-04-25,964.7999877929688,964.7999877929688,964.7999877929688,964.7999877929688,2
2025-04-28,987.4000244140625,987.4000244140625,979.2999877929688,982.7000122070312,50
2025-04-29,978.7000122070312,989.9000244140625,976.2000122070312,987.2000122070312,6
2025-04-30,963.7999877929688,966.7999877929688,960.7000122070312,964.4000244140625,53
2025-05-01,964.7999877929688,964.7999877929688,964.7000122070312,964.7000122070312,24
2025-05-02,962.9000244140625,977.2000122070312,962.9000244140625,976.7000122070312,7
2025-05-05,957.5,957.5,957.5,957.5,7
2025-05-06,987.7999877929688,987.7999877929688,987.7999877929688,987.7999877929688,7
2025-05-07,979.7999877929688,979.7999877929688,979.7999877929688,979.7999877929688,7
2025-05-08,976.2999877929688,976.2999877929688,976.2999877929688,976.2999877929688,7
2025-05-09,998.5,998.5,998.5,998.5,5
2025-05-12,974.2999877929688,974.2999877929688,974.2999877929688,974.2999877929688,25
2025-05-13,991.0,991.0,991.0,991.0,25
2025-05-14,980.7999877929688,983.5,980.7999877929688,982.7000122070312,10
2025-05-15,996.5,996.5,996.5,996.5,10
2025-05-16,990.2000122070312,990.2000122070312,990.2000122070312,990.2000122070312,10
2025-05-19,1004.5,1004.5,1004.5,1004.5,10
2025-05-20,1053.800048828125,1053.800048828125,1053.800048828125,1053.800048828125,10
2025-05-21,1082.5999755859375,1082.5999755859375,1082.5999755859375,1082.5999755859375,10
2025-05-22,1078.199951171875,1078.199951171875,1078.199951171875,1078.199951171875,10
2025-05-23,1087.4000244140625,1087.4000244140625,1087.4000244140625,1087.4000244140625,10
2025-05-27,1075.5999755859375,1075.5999755859375,1075.5999755859375,1075.5999755859375,10
2025-05-28,1070.5999755859375,1070.5999755859375,1070.5999755859375,1070.5999755859375,60
2025-05-29,1074.699951171875,1080.300048828125,1074.699951171875,1079.199951171875,30
2025-05-30,1051.699951171875,1051.699951171875,1051.699951171875,1051.699951171875,0
2025-06-02,1060.300048828125,1060.300048828125,1060.300048828125,1060.300048828125,0
2025-06-03,1071.300048828125,1071.300048828125,1051.699951171875,1052.300048828125,54
2025-06-04,1088.699951171875,1089.5,1076.300048828125,1076.300048828125,120
2025-06-05,1133.699951171875,1133.699951171875,1085.9000244140625,1085.9000244140625,467
2025-06-06,1166.699951171875,1169.9000244140625,1155.0,1155.0,164
2025-06-09,1213.5999755859375,1213.5999755859375,1177.0999755859375,1177.0999755859375,1
2025-06-10,1209.800048828125,1225.0,1209.800048828125,1225.0,1
2025-06-11,1258.0999755859375,1267.699951171875,1258.0999755859375,1267.199951171875,200
2025-06-12,1272.699951171875,1272.699951171875,1272.699951171875,1272.699951171875,61
2025-06-13,1210.800048828125,1231.0,1210.0,1230.699951171875,4
2025-06-16,1251.5,1251.5,1247.9000244140625,1251.5,4
2025-06-17,1260.0999755859375,1260.0999755859375,1260.0999755859375,1260.0999755859375,0
2025-06-18,1311.5,1311.5,1311.5,1311.5,0
2025-06-20,1263.699951171875,1345.800048828125,1263.699951171875,1337.699951171875,5
2025-06-23,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,50
2025-06-24,1304.199951171875,1304.199951171875,1304.199951171875,1304.199951171875,0
2025-06-25,1329.5999755859375,1329.5999755859375,1329.5999755859375,1329.5999755859375,0
2025-06-26,1399.800048828125,1399.800048828125,1399.800048828125,1399.800048828125,12298
2025-06-27,1340.9000244140625,1425.199951171875,1320.0,1413.199951171875,1775
2025-06-30,1334.0,1376.199951171875,1334.0,1346.0,172
2025-07-01,1345.9000244140625,1365.800048828125,1343.699951171875,1363.0,172
2025-07-02,1421.0,1428.5999755859375,1367.9000244140625,1367.9000244140625,95
2025-07-03,1372.0,1418.0,1351.699951171875,1418.0,0
2025-07-04,1382.5,1385.800048828125,1382.5,1385.800048828125,0
2025-07-07,1361.800048828125,1389.300048828125,1351.699951171875,1387.0,97
2025-07-08,1376.5999755859375,1384.5999755859375,1354.300048828125,1374.9000244140625,102
2025-07-09,1370.5999755859375,1370.5999755859375,1362.9000244140625,1362.9000244140625,12
2025-07-10,1394.9000244140625,1409.800048828125,1394.800048828125,1409.800048828125,157
2025-07-11,1452.0,1457.0999755859375,1393.800048828125,1395.4000244140625,16
2025-07-14,1399.699951171875,1431.0,1398.5,1431.0,112
2025-07-15,1395.0,1395.0,1395.0,1395.0,17
2025-07-16,1417.0999755859375,1417.0999755859375,1417.0999755859375,1417.0999755859375,30
2025-07-17,1454.4000244140625,1471.9000244140625,1415.300048828125,1422.300048828125,159
2025-07-18,1438.5,1487.300048828125,1438.5,1472.0,636
2025-07-21,1477.699951171875,1491.199951171875,1477.699951171875,1491.199951171875,3
2025-07-22,1465.5,1465.5,1464.0,1464.0,3
2025-07-23,1437.699951171875,1463.4000244140625,1437.699951171875,1463.4000244140625,27
2025-07-24,1424.5999755859375,1424.5999755859375,1424.5999755859375,1424.5999755859375,0
2025-07-25,1407.4000244140625,1410.0999755859375,1398.0,1410.0,20
2025-07-28,1404.0999755859375,1404.0999755859375,1404.0999755859375,1404.0999755859375,0
2025-07-29,1404.0,1404.0,1404.0,1404.0,438
2025-07-30,1360.699951171875,1406.699951171875,1276.199951171875,1406.699951171875,352
2025-07-31,1286.4000244140625,1303.800048828125,1286.4000244140625,1303.800048828125,2
2025-08-01,1304.0,1315.199951171875,1284.5,1289.0,7
2025-08-04,1326.4000244140625,1351.199951171875,1323.4000244140625,1323.4000244140625,80
2025-08-05,1317.199951171875,1317.9000244140625,1317.199951171875,1317.9000244140625,4
2025-08-06,1326.0,1338.300048828125,1326.0,1326.0,47
2025-08-07,1339.9000244140625,1339.9000244140625,1339.9000244140625,1339.9000244140625,0
2025-08-08,1325.5999755859375,1325.5999755859375,1325.5999755859375,1325.5999755859375,0
